supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand,is_truncated,original_name,supermarket_brand,tier_type,tier_keyword,known_brand,pack_quantity,pack_pattern,unit_value,unit_type,abv_percentage,unit_inferred,attributes_types,attributes_keywords,descriptors,core_product_name,normalized_name
ASDA,1.65,15.3,kg,Aero Bubbly Peppermint Mint Chocolate Bars Multipack,20240413,food_cupboard,False,False,Aero Bubbly Peppermint Mint Chocolate Bars Multipack,,,,Aero,,,110.0,g,,True,,,{'packaging': ['multipack']},Bubbly Peppermint Mint Chocolate Bars Multipack,aero bubbly peppermint mint chocolate bars multipack
ASDA,0.35,8.8,kg,ASDA Shrimps & Bananas Foam Sweets,20240413,food_cupboard,True,False,ASDA Shrimps & Bananas Foam Sweets,ASDA,standard,,,,,40.0,g,,True,,,,Shrimps and Bananas Foam Sweets,shrimps and bananas foam sweets
ASDA,6.0,31.6,kg,Lily O'Briens Ultimate Chocolate Collection,20240413,food_cupboard,False,False,Lily O'Briens Ultimate Chocolate Collection,,,,,,,190.0,g,,True,,,,Lily O'Briens Ultimate Chocolate Collection,lily o briens ultimate chocolate collection
ASDA,1.35,10.4,kg,Cadbury Eclairs Classic Chocolate Bag 130g,20240413,food_cupboard,False,False,Cadbury Eclairs Classic Chocolate Bag 130g,,,,Cadbury,,,130.0,g,,False,,,,Eclairs Classic Chocolate Bag,cadbury eclairs classic chocolate bag
ASDA,0.3,7.5,kg,ASDA Cola Wands,20240413,food_cupboard,True,False,ASDA Cola Wands,ASDA,standard,,,,,40.0,g,,True,,,,Cola Wands,cola wands
ASDA,1.15,8.2,kg,Swizzels Drumstick Squashies Rhubarb & Custard Flavour,20240413,food_cupboard,False,False,Swizzels Drumstick Squashies Rhubarb & Custard Flavour,,,,Swizzels,,,140.0,g,,True,,,{'cut_meat': ['drumstick']},Drumstick Squashies Rhubarb and Custard Flavour,swizzels drumstick squashies rhubarb and custard flavour
ASDA,0.5,21.7,kg,Swizzels Sherbet Dip,20240413,food_cupboard,False,False,Swizzels Sherbet Dip,,,,Swizzels,,,23.0,g,,True,,,,Sherbet Dip,swizzels sherbet dip
ASDA,5.99,6.7,kg,Swizzels Big Party Mix 900g,20240413,food_cupboard,False,False,Swizzels Big Party Mix 900g,,,,Swizzels,,,900.0,g,,False,,,,Big Party Mix,swizzels big party mix
ASDA,43.0,573.19,l,Taittinger Brut Reserve Champagne,20240413,drinks,False,False,Taittinger Brut Reserve Champagne,,,,,,,750.0,ml,,True,,,,Taittinger Brut Reserve Champagne,taittinger brut reserve champagne
ASDA,1.35,0.9,l,Volvic Touch of Fruit Sugar Free Peach & Raspberry Natural Flavoured Water,20240413,drinks,False,False,Volvic Touch of Fruit Sugar Free Peach & Raspberry Natural Flavoured Water,,,,Volvic,,,1500.0,ml,,True,diet,sugar free,,Touch of Fruit Peach and Raspberry Natural Flavoured Water,volvic touch of fruit peach and raspberry natural flavoured water
ASDA,2.5,8.1,kg,Fearne & Rosie Strawberry Super Berry Jam 310g,20240413,food_cupboard,False,False,Fearne & Rosie Strawberry Super Berry Jam 310g,,,,,,,310.0,g,,False,,,,Fearne and Rosie Strawberry Super Berry Jam,fearne and rosie strawberry super berry jam
ASDA,1.2,52.2,kg,Hartley's Sugar Free Orange Flavour Jelly,20240413,food_cupboard,False,False,Hartley's Sugar Free Orange Flavour Jelly,,,,Hartley's,,,23.0,g,,True,diet,sugar free,,Orange Flavour Jelly,hartley s orange flavour jelly
ASDA,1.0,2.5,kg,ASDA Creamy Custard 400g,20240413,food_cupboard,True,False,ASDA Creamy Custard 400g,ASDA,standard,,,,,400.0,g,,False,,,{'texture': ['creamy']},Creamy Custard,creamy custard
ASDA,3.5,14.0,kg,Rowse Acacia Honey,20240413,food_cupboard,False,False,Rowse Acacia Honey,,,,Rowse,,,250.0,g,,True,,,,Acacia Honey,rowse acacia honey
ASDA,5.5,73.32,l,ASDA Extra Special Terres Du Midi Rosé,20240413,drinks,True,False,ASDA Extra Special Terres Du Midi Rosé,ASDA Extra Special,premium,Extra Special,,,,750.0,ml,,True,,,,Terres Du Midi Rosé,terres du midi rose
ASDA,7.75,103.31,l,Black Tower Club Edition Riesling,20240413,drinks,False,False,Black Tower Club Edition Riesling,,,,Black Tower,,,750.0,ml,,True,,,,Club Edition Riesling,black tower club edition riesling
ASDA,6.0,79.98,l,Gallo Family Vineyards White Grenache,20240413,drinks,False,False,Gallo Family Vineyards White Grenache,,,,Gallo,,,750.0,ml,,True,,,{'bakery_type': ['white']},Family Vineyards White Grenache,gallo family vineyards white grenache
ASDA,7.0,93.31,l,ASDA Extra Special Douro,20240413,drinks,True,False,ASDA Extra Special Douro,ASDA Extra Special,premium,Extra Special,,,,750.0,ml,,True,,,,Douro,douro
ASDA,6.75,89.98,l,Roversi Pecorino Terre di Chieti,20240413,drinks,False,False,Roversi Pecorino Terre di Chieti,,,,,,,750.0,ml,,True,,,,Roversi Pecorino Terre di Chieti,roversi pecorino terre di chieti
ASDA,1.5,3.8,l,Lowicz Raspberry Syrup,20240413,food_cupboard,False,False,Lowicz Raspberry Syrup,,,,,,,400.0,ml,,True,,,,Lowicz Raspberry Syrup,lowicz raspberry syrup
ASDA,1.45,7.25,kg,Grace Chicken Vienna Sausage,20240413,food_cupboard,False,False,Grace Chicken Vienna Sausage,,,,Grace,,,200.0,g,,True,,,{'cut_meat': ['sausage']},Chicken Vienna Sausage,grace chicken vienna sausage
ASDA,2.0,4.7,kg,Grace Mackerel in Tomato Sauce,20240413,food_cupboard,False,False,Grace Mackerel in Tomato Sauce,,,,Grace,,,425.0,g,,True,,,,Mackerel in Tomato Sauce,grace mackerel in tomato sauce
ASDA,2.1,3.5,kg,"Pudliszki Fasolka Beans, Sausage & Bacon",20240413,food_cupboard,False,False,"Pudliszki Fasolka Beans, Sausage & Bacon",,,,,,,600.0,g,,True,,,{'cut_meat': ['sausage']},"Pudliszki Fasolka Beans, Sausage and Bacon",pudliszki fasolka beans sausage and bacon
ASDA,1.9,0.38,unit,Regal Petit Rolls,20240413,food_cupboard,False,False,Regal Petit Rolls,,,,Regal,,,,,,False,,,,Petit Rolls,regal petit rolls
ASDA,1.7,5.0,kg,Grace Scotch Bonnet Grilling Sauce Hot,20240413,food_cupboard,False,False,Grace Scotch Bonnet Grilling Sauce Hot,,,,Grace,,,340.0,g,,True,,,{'flavor': ['hot']},Scotch Bonnet Grilling Sauce Hot,grace scotch bonnet grilling sauce hot
ASDA,2.8,14.9,kg,ASDA Extra Special Limited Edition Deep Fill British Hog Roast Sausage Rolls,20240413,fresh_food,True,False,ASDA Extra Special Limited Edition Deep Fill British Hog Roast Sausage Rolls,ASDA Extra Special,premium,Extra Special,,,,190.0,g,,True,,,{'cut_meat': ['sausage']},Limited Edition Deep Fill British Hog Roast Sausage Rolls,limited edition deep fill british hog roast sausage rolls
ASDA,2.15,8.7,kg,ASDA 30 Chicken Cocktail Sausages,20240413,fresh_food,True,False,ASDA 30 Chicken Cocktail Sausages,ASDA,standard,,,30.0,leading_count,240.0,g,,True,,,,Chicken Cocktail Sausages,chicken cocktail sausages
ASDA,2.2,14.7,kg,Holy Moly Red Pepper & Tomato Salsa 150g,20240413,fresh_food,False,False,Holy Moly Red Pepper & Tomato Salsa 150g,,,,,,,150.0,g,,False,,,,Holy Moly Red Pepper and Tomato Salsa,holy moly red pepper and tomato salsa
ASDA,2.7,18.0,kg,ASDA Extra Special Atlas Halkidiki & Kalamata Olives with Chargrilled Peppers,20240413,fresh_food,True,False,ASDA Extra Special Atlas Halkidiki & Kalamata Olives with Chargrilled Peppers,ASDA Extra Special,premium,Extra Special,,,,150.0,g,,True,,,{'cooking_method': ['chargrilled']},Atlas Halkidiki and Kalamata Olives with Chargrilled Peppers,atlas halkidiki and kalamata olives with chargrilled peppers
ASDA,3.0,6.0,kg,ASDA Butcher's Selection Thick Cut 12 Unsmoked Back Bacon Rashers,20240413,fresh_food,True,False,ASDA Butcher's Selection Thick Cut 12 Unsmoked Back Bacon Rashers,ASDA,standard,,,,,500.0,g,,True,,,"{'flavor': ['unsmoked'], 'texture': ['thick']}",Butcher's Selection Thick Cut 12 Unsmoked Back Bacon Rashers,butcher s selection thick cut 12 unsmoked back bacon rashers
ASDA,3.42,4.39,kg,JUST ESSENTIALS by ASDA Pork Chops (Typically 0.78kg),20240413,fresh_food,True,False,JUST ESSENTIALS by ASDA Pork Chops (Typically 0.78kg),Just Essentials by ASDA,value,Just Essentials,,,,780.0,g,,False,,,,Pork Chops (Typically ),pork chops typically
ASDA,4.6,7.67,kg,ASDA Delicious Breaded Chicken Goujons,20240413,fresh_food,True,False,ASDA Delicious Breaded Chicken Goujons,ASDA,standard,,,,,600.0,g,,True,,,{'texture': ['breaded']},Delicious Breaded Chicken Goujons,delicious breaded chicken goujons
ASDA,4.0,11.11,kg,ASDA Warming 6 Balti Style Lamb Kebabs 360g,20240413,fresh_food,True,False,ASDA Warming 6 Balti Style Lamb Kebabs 360g,ASDA,standard,,,,,360.0,g,,False,,,{'cut_meat': ['kebabs']},Warming 6 Balti Style Lamb Kebabs,warming 6 balti style lamb kebabs
ASDA,2.25,4.5,l,Shipyard American IPA Ale Beer,20240413,drinks,False,False,Shipyard American IPA Ale Beer,,,,,,,500.0,ml,,True,,,,Shipyard American IPA Ale Beer,shipyard american ipa ale beer
ASDA,6.25,3.16,l,San Miguel Special Premium Lager Beer Cans,20240413,drinks,False,False,San Miguel Special Premium Lager Beer Cans,,,,San Miguel,,,2000.0,ml,,True,,,{'packaging': ['cans']},Special Premium Lager Beer Cans,san miguel special premium lager beer cans
ASDA,2.25,4.5,l,Oakham Ales Citra,20240413,drinks,False,False,Oakham Ales Citra,,,,,,,500.0,ml,,True,,,,Oakham Ales Citra,oakham ales citra
ASDA,1.5,3.0,l,Ruddles Best Country Ale 500ml,20240413,drinks,False,False,Ruddles Best Country Ale 500ml,,,,,,,500.0,ml,,False,,,,Ruddles Best Country Ale,ruddles best country ale
ASDA,1.5,1.5,unit,George Home Die Cut Beers Dad Birthday Card,20240413,drinks,True,False,George Home Die Cut Beers Dad Birthday Card,George Home,standard,,,,,,,,False,,,,Die Cut Beers Dad Birthday Card,die cut beers dad birthday card
ASDA,7.0,9.33,kg,Bistro by ASDA Slow Cooked Chicken Legs in a Mushroom Sauce 750g,20240412,fresh_food,True,False,Bistro by ASDA Slow Cooked Chicken Legs in a Mushroom Sauce 750g,,,,,,,750.0,g,,False,,,,Bistro by ASDA Slow Cooked Chicken Legs in a Mushroom Sauce,bistro by asda slow cooked chicken legs in a mushroom sauce
ASDA,3.5,1.2,l,ASDA Diet Lemonade Bottles,20240409,drinks,True,False,ASDA Diet Lemonade Bottles,ASDA,standard,,,,,3000.0,ml,,True,,,{'packaging': ['bottles']},Diet Lemonade Bottles,diet lemonade bottles
ASDA,3.0,20.0,kg,Squeaky Bean Vegan Teriyaki Duck 150g,20240408,free-from,False,False,Squeaky Bean Vegan Teriyaki Duck 150g,,,,Squeaky Bean,,,150.0,g,,False,diet,vegan,,Teriyaki Duck,squeaky bean teriyaki duck
ASDA,5.0,8.85,kg,ASDA Tempting Italian Style Meatballs 565g,20240407,fresh_food,True,False,ASDA Tempting Italian Style Meatballs 565g,ASDA,standard,,,,,565.0,g,,False,,,{'cut_meat': ['meatballs']},Tempting Italian Style Meatballs,tempting italian style meatballs
ASDA,3.0,21.43,kg,Quorn Vegetarian Roasted Sliced Fillets,20240407,fresh_food,False,False,Quorn Vegetarian Roasted Sliced Fillets,,,,Quorn,,,140.0,g,,True,diet,vegetarian,"{'cooking_method': ['roasted'], 'form': ['sliced']}",Roasted Sliced Fillets,quorn roasted sliced fillets
ASDA,2.0,22.7,kg,Milkybar White Chocolate Easter Hollow Bunny,20240331,food_cupboard,False,False,Milkybar White Chocolate Easter Hollow Bunny,,,,Milkybar,,,90.0,g,,True,,,{'bakery_type': ['white']},White Chocolate Easter Hollow Bunny,milkybar white chocolate easter hollow bunny
ASDA,1.5,15.0,kg,ASDA Milk Chocolate Sitting Bunny 100g,20240331,food_cupboard,True,False,ASDA Milk Chocolate Sitting Bunny 100g,ASDA,standard,,,,,100.0,g,,False,,,,Milk Chocolate Sitting Bunny,milk chocolate sitting bunny
ASDA,0.8,9.5,kg,ASDA Easter Eggs 84g,20240331,food_cupboard,True,False,ASDA Easter Eggs 84g,ASDA,standard,,,,,84.0,g,,False,,,,Easter Eggs,easter eggs
ASDA,8.0,37.2,kg,Lindt Milk Chocolate Egg with Lindor Milk Mini Eggs,20240330,food_cupboard,False,False,Lindt Milk Chocolate Egg with Lindor Milk Mini Eggs,,,,Lindt,,,210.0,g,,True,,,,Milk Chocolate Egg with Lindor Milk Mini Eggs,lindt milk chocolate egg with lindor milk mini eggs
ASDA,4.5,30.0,kg,ASDA Patch the Bunny Belgian Milk Chocolate 150g,20240330,food_cupboard,True,False,ASDA Patch the Bunny Belgian Milk Chocolate 150g,ASDA,standard,,,,,150.0,g,,False,,,,Patch the Bunny Belgian Milk Chocolate,patch the bunny belgian milk chocolate
ASDA,2.0,16.7,kg,BIP Bunny Mallows 120g,20240330,food_cupboard,False,False,BIP Bunny Mallows 120g,,,,,,,120.0,g,,False,,,,BIP Bunny Mallows,bip bunny mallows
ASDA,1.15,8.5,kg,ASDA Cafe Instant Latte Sachets,20240328,drinks,True,False,ASDA Cafe Instant Latte Sachets,ASDA,standard,,,,,135.3,g,,True,,,,Cafe Instant Latte Sachets,cafe instant latte sachets
ASDA,2.6,4.81,kg,Birds Eye 4 Garden Mix Steamfresh,20240328,frozen,False,False,Birds Eye 4 Garden Mix Steamfresh,,,,Birds Eye,,,530.0,g,,True,,,,4 Garden Mix Steamfresh,birds eye 4 garden mix steamfresh
ASDA,1.25,22.7,kg,Kit Kat Bunny Milk Chocolate Easter Figure Sharing Bag 55g,20240328,food_cupboard,False,False,Kit Kat Bunny Milk Chocolate Easter Figure Sharing Bag 55g,,,,Kit Kat,,,55.0,g,,False,,,,Bunny Milk Chocolate Easter Figure Sharing Bag,kit kat bunny milk chocolate easter figure sharing bag
ASDA,4.5,19.1,kg,Cadbury Creme Egg 235g,20240327,food_cupboard,False,False,Cadbury Creme Egg 235g,,,,Cadbury,,,235.0,g,,False,,,,Creme Egg,cadbury creme egg
ASDA,1.25,4.2,kg,Regal Snacks Bombay Mix 300g,20240324,food_cupboard,False,False,Regal Snacks Bombay Mix 300g,,,,Regal,,,300.0,g,,False,,,,Snacks Bombay Mix,regal snacks bombay mix
ASDA,1.25,4.2,kg,Regal Snacks Boondi 300g,20240324,food_cupboard,False,False,Regal Snacks Boondi 300g,,,,Regal,,,300.0,g,,False,,,,Snacks Boondi,regal snacks boondi
ASDA,4.0,10.96,kg,ASDA Medium Woodfired Mighty Meat Feast (Typically 406g),20240320,fresh_food,True,False,ASDA Medium Woodfired Mighty Meat Feast (Typically 406g),ASDA,standard,,,,,406.0,g,,False,,,{'flavor': ['medium']},Medium Woodfired Mighty Meat Feast (Typically ),medium woodfired mighty meat feast typically
ASDA,1.4,1.4,l,ASDA Fresh Oat Drink,20240313,fresh_food,True,False,ASDA Fresh Oat Drink,ASDA,standard,,,,,1000.0,ml,,True,,,,Fresh Oat Drink,fresh oat drink
ASDA,0.9,30.0,kg,NOMO Bunny,20240311,food_cupboard,False,False,NOMO Bunny,,,,Nomo,,,30.0,g,,True,,,,Bunny,nomo bunny
ASDA,1.0,2.0,kg,ASDA Sweet & Nutty Sprouts,20240309,fresh_food,True,False,ASDA Sweet & Nutty Sprouts,ASDA,standard,,,,,500.0,g,,True,,,{'flavor': ['sweet']},Sweet and Nutty Sprouts,sweet and nutty sprouts
ASDA,3.0,13.22,kg,ASDA Extra Special Strawberries 227g,20240309,fresh_food,True,False,ASDA Extra Special Strawberries 227g,ASDA Extra Special,premium,Extra Special,,,,227.0,g,,False,,,,Strawberries,strawberries
ASDA,11.0,50.0,kg,Kinder Kinder Surprise Easter Egg (Avatar),20240307,food_cupboard,False,False,Kinder Kinder Surprise Easter Egg (Avatar),,,,Kinder,,,220.0,g,,True,,,,Kinder Surprise Easter Egg (Avatar),kinder kinder surprise easter egg avatar
ASDA,3.0,60.0,kg,Lindt Easter Fun Bugs & Bees,20240222,food_cupboard,False,False,Lindt Easter Fun Bugs & Bees,,,,Lindt,,,50.0,g,,True,,,,Easter Fun Bugs and Bees,lindt easter fun bugs and bees
ASDA,4.5,14.5,kg,Galaxy Milk Chocolate Bar Indulgence Extra Large Easter Egg,20240220,fresh_food,False,False,Galaxy Milk Chocolate Bar Indulgence Extra Large Easter Egg,,,,Galaxy,,,310.3,g,,True,,,,Milk Chocolate Bar Indulgence Extra Large Easter Egg,galaxy milk chocolate bar indulgence extra large easter egg
ASDA,1.2,4.8,kg,ASDA Delicious Lentils Micro Grains,20240205,food_cupboard,True,False,ASDA Delicious Lentils Micro Grains,ASDA,standard,,,,,250.0,g,,True,,,,Delicious Lentils Micro Grains,delicious lentils micro grains
ASDA,3.0,7.5,kg,ASDA Red Leicester Cheese,20240112,fresh_food,True,False,ASDA Red Leicester Cheese,ASDA,standard,,,,,400.0,g,,True,,,,Red Leicester Cheese,red leicester cheese
ASDA,1.0,24.4,kg,Colman's Lamb Hotpot Recipe Mix,20240112,food_cupboard,False,False,Colman's Lamb Hotpot Recipe Mix,,,,Colman's,,,40.0,g,,True,,,,Lamb Hotpot Recipe Mix,colman s lamb hotpot recipe mix
ASDA,3.0,7.5,kg,ASDA 30% Less Fat Extra Mature Cheddar Cheese,20240112,fresh_food,True,False,ASDA 30% Less Fat Extra Mature Cheddar Cheese,ASDA,standard,,,,,400.0,g,,True,,,"{'maturity': ['extra mature', 'mature']}",30% Less Fat Extra Mature Cheddar Cheese,30 less fat extra mature cheddar cheese
ASDA,1.5,1.5,unit,George Home Rose Gold Personalised Cake Topper,20240111,bakery,True,False,George Home Rose Gold Personalised Cake Topper,George Home,standard,,,,,,,,False,,,,Rose Gold Personalised Cake Topper,rose gold personalised cake topper
ASDA,2.0,8.33,kg,ASDA 12 Party Chicken Nugget Christmas Trees 240g,20240110,fresh_food,True,False,ASDA 12 Party Chicken Nugget Christmas Trees 240g,ASDA,standard,,,12.0,leading_count,240.0,g,,False,,,,Party Chicken Nugget Christmas Trees,party chicken nugget christmas trees
Morrisons,3.0,11.1,l,Magnum Vegan Almond Ice Cream Sticks,20240413,free-from,False,False,Magnum Vegan Almond Ice Cream Sticks,,,,Magnum,,,275.0,ml,,True,diet,vegan,,Almond Ice Cream Sticks,magnum almond ice cream sticks
Morrisons,2.45,5.7,kg,Genius Gluten Free Brown Sandwich Loaf,20240413,free-from,False,False,Genius Gluten Free Brown Sandwich Loaf,,,,Genius,,,425.0,g,,True,free_from,gluten free,{'bakery_type': ['brown']},Brown Sandwich Loaf,genius brown sandwich loaf
Morrisons,2.4,12.0,kg,Cathedral City Lactose Free…,20240413,free-from,False,True,Cathedral City Lactose Free…,,,,Cathedral City,,,200.0,g,,True,free_from,lactose free,,…,cathedral city
Morrisons,3.0,13.04,kg,Violife Greek White Block Veg…,20240413,free-from,False,True,Violife Greek White Block Veg…,,,,Violife,,,225.0,g,,True,,,{'bakery_type': ['white']},Greek White Block Veg…,violife greek white block veg
Morrisons,1.5,10.0,kg,Good It's Gluten Free Sage & Onion Stuffing Mix,20240413,free-from,False,False,Good It's Gluten Free Sage & Onion Stuffing Mix,,,,,,,150.0,g,,True,free_from,gluten free,,Good It's Sage and Onion Stuffing Mix,good it s sage and onion stuffing mix
Morrisons,0.89,9.0,kg,Rajah Tandoori Masala,20240413,food_cupboard,False,False,Rajah Tandoori Masala,,,,Rajah,,,100.0,g,,True,,,,Tandoori Masala,rajah tandoori masala
Morrisons,0.89,11.13,kg,Indo Mie Mi Goreng Stir Fry Noodles,20240413,food_cupboard,False,False,Indo Mie Mi Goreng Stir Fry Noodles,,,,,,,80.0,g,,True,,,,Indo Mie Mi Goreng Stir Fry Noodles,indo mie mi goreng stir fry noodles
Morrisons,3.99,10.0,kg,Island Delight Jamaican Bro…,20240413,food_cupboard,False,True,Island Delight Jamaican Bro…,,,,,,,400.0,g,,True,,,,Island Delight Jamaican Bro…,island delight jamaican bro
Morrisons,1.99,9.9,l,Thai Taste Sweet Chilli Sauce Signature,20240413,food_cupboard,False,False,Thai Taste Sweet Chilli Sauce Signature,,,,,,,200.0,ml,,True,,,{'flavor': ['sweet']},Thai Taste Sweet Chilli Sauce Signature,thai taste sweet chilli sauce signature
Morrisons,1.29,2.6,l,Grace Strawberry Aloe Vera Juice Drink,20240413,food_cupboard,False,False,Grace Strawberry Aloe Vera Juice Drink,,,,Grace,,,500.0,ml,,True,,,,Strawberry Aloe Vera Juice Drink,grace strawberry aloe vera juice drink
Morrisons,3.19,4.25,kg,McCain Quick Cook French Fries,20240413,food_cupboard,False,False,McCain Quick Cook French Fries,,,,Mccain,,,750.0,g,,True,,,,Quick Cook French Fries,mccain quick cook french fries
Morrisons,1.25,25.0,kg,Greenfields Za'Atar,20240413,food_cupboard,False,False,Greenfields Za'Atar,,,,,,,50.0,g,,True,,,,Greenfields Za'Atar,greenfields za atar
Morrisons,3.75,12.5,kg,The Spice Tailor Punjabi Tomato Curry Sauce Kit,20240413,food_cupboard,False,False,The Spice Tailor Punjabi Tomato Curry Sauce Kit,,,,The Spice Tailor,,,300.0,g,,True,,,,Punjabi Tomato Curry Sauce Kit,the spice tailor punjabi tomato curry sauce kit
Morrisons,1.59,6.4,kg,Morliny Berlinki,20240413,food_cupboard,False,False,Morliny Berlinki,,,,,,,250.0,g,,True,,,,Morliny Berlinki,morliny berlinki
Morrisons,1.5,4.6,l,Pakeeza Mango Lassi,20240413,food_cupboard,False,False,Pakeeza Mango Lassi,,,,,,,330.0,ml,,True,,,,Pakeeza Mango Lassi,pakeeza mango lassi
Morrisons,1.49,6.0,kg,Osem Petit Beurre Classic Biscuit,20240413,food_cupboard,False,False,Osem Petit Beurre Classic Biscuit,,,,,,,250.0,g,,True,,,,Osem Petit Beurre Classic Biscuit,osem petit beurre classic biscuit
Morrisons,3.49,9.7,kg,Malay Taste Laksa Kit,20240413,food_cupboard,False,False,Malay Taste Laksa Kit,,,,,,,350.0,g,,True,,,,Malay Taste Laksa Kit,malay taste laksa kit
Morrisons,2.25,32.1,kg,Jelly Belly Peanut Butter & Jelly,20240413,food_cupboard,False,False,Jelly Belly Peanut Butter & Jelly,,,,,,,70.1,g,,True,,,,Jelly Belly Peanut Butter and Jelly,jelly belly peanut butter and jelly
Morrisons,2.99,5.0,kg,Morrisons Savers Breaded Pollock,20240413,fresh_food,True,False,Morrisons Savers Breaded Pollock,Morrisons Savers,value,Savers,,,,600.0,g,,True,,,{'texture': ['breaded']},Breaded Pollock,breaded pollock
Morrisons,2.25,18.8,kg,Morrisons Carvery Thinly Sliced Honey Roast Ham,20240413,fresh_food,True,False,Morrisons Carvery Thinly Sliced Honey Roast Ham,Morrisons,standard,,,,,120.0,g,,True,,,{'form': ['sliced']},Carvery Thinly Sliced Honey Roast Ham,carvery thinly sliced honey roast ham
Morrisons,1.45,7.2,kg,Arla Protein Strawberry Yogurt,20240413,fresh_food,False,False,Arla Protein Strawberry Yogurt,,,,Arla,,,200.0,g,,True,,,,Protein Strawberry Yogurt,arla protein strawberry yogurt
Morrisons,2.5,11.4,kg,Morrisons Honey Cured Ham,20240413,fresh_food,True,False,Morrisons Honey Cured Ham,Morrisons,standard,,,,,220.0,g,,True,,,,Honey Cured Ham,honey cured ham
Morrisons,1.25,7.8,kg,GetPro Vanilla High Protein Yoghurt,20240413,fresh_food,False,False,GetPro Vanilla High Protein Yoghurt,,,,Getpro,,,160.0,g,,True,,,,Vanilla High Protein Yoghurt,getpro vanilla high protein yoghurt
Morrisons,1.25,5.43,l,Emmi Caffe Latte Skinny,20240413,fresh_food,False,False,Emmi Caffe Latte Skinny,,,,,,,230.2,ml,,True,,,,Emmi Caffe Latte Skinny,emmi caffe latte skinny
Morrisons,1.5,4.55,l,Frijj Strawberry Milkshake,20240413,fresh_food,False,False,Frijj Strawberry Milkshake,,,,,,,330.0,ml,,True,,,,Frijj Strawberry Milkshake,frijj strawberry milkshake
Morrisons,4.75,11.88,kg,Morrisons The Best Shepherd's Pie,20240413,fresh_food,True,False,Morrisons The Best Shepherd's Pie,Morrisons The Best,premium,The Best,,,,400.0,g,,True,,,,Shepherd's Pie,shepherd s pie
Morrisons,1.25,5.68,l,Starbucks Skinny Latte No Added Sugar Iced Coffee,20240413,fresh_food,False,False,Starbucks Skinny Latte No Added Sugar Iced Coffee,,,,Starbucks,,,220.1,ml,,True,diet,no added sugar,,Skinny Latte Iced Coffee,starbucks skinny latte iced coffee
Morrisons,2.0,5.3,kg,Morrisons 3 Strawberry Flavou…,20240413,fresh_food,True,True,Morrisons 3 Strawberry Flavou…,Morrisons,standard,,,3.0,leading_count,375.0,g,,True,,,,Strawberry Flavou…,strawberry flavou
Morrisons,3.75,9.38,kg,Morrisons Chilli Wedge Melt,20240413,fresh_food,True,False,Morrisons Chilli Wedge Melt,Morrisons,standard,,,,,400.0,g,,True,,,,Chilli Wedge Melt,chilli wedge melt
Morrisons,3.0,6.0,l,Huel Strawberries & Cream Flavour R…,20240413,fresh_food,False,True,Huel Strawberries & Cream Flavour R…,,,,Huel,,,500.0,ml,,True,,,,Strawberries and Cream Flavour R…,huel strawberries and cream flavour r
Morrisons,2.0,2.3,l,Tropicana Long Life Pure Smooth Orange Fruit Juice,20240413,fresh_food,False,False,Tropicana Long Life Pure Smooth Orange Fruit Juice,,,,Tropicana,,,850.0,ml,,True,,,{'texture': ['smooth']},Long Life Pure Smooth Orange Fruit Juice,tropicana long life pure smooth orange fruit juice
Morrisons,4.5,3.8,kg,Actimel Strawberry Yogurt Drinks,20240413,fresh_food,False,False,Actimel Strawberry Yogurt Drinks,,,,Actimel,,,1200.0,g,,True,,,,Strawberry Yogurt Drinks,actimel strawberry yogurt drinks
Morrisons,2.0,6.7,kg,Morrisons The Best Yoghurt Coleslaw,20240413,fresh_food,True,False,Morrisons The Best Yoghurt Coleslaw,Morrisons The Best,premium,The Best,,,,300.0,g,,True,,,,Yoghurt Coleslaw,yoghurt coleslaw
Morrisons,2.75,17.5,kg,Fridge Raiders Variety Pack Chicken Snack Bites,20240413,fresh_food,False,False,Fridge Raiders Variety Pack Chicken Snack Bites,,,,Fridge Raiders,,,160.0,g,,True,,,,Variety Pack Chicken Snack Bites,fridge raiders variety pack chicken snack bites
Morrisons,1.75,10.29,kg,Lake District Grated Mature Cheese,20240413,fresh_food,False,False,Lake District Grated Mature Cheese,,,,,,,170.0,g,,True,,,"{'form': ['grated'], 'maturity': ['mature']}",Lake District Grated Mature Cheese,lake district grated mature cheese
Morrisons,2.4,4.8,kg,Morrisons The Best Madaga…,20240413,fresh_food,True,True,Morrisons The Best Madaga…,Morrisons The Best,premium,The Best,,,,500.0,g,,True,,,,Madaga…,madaga
Morrisons,2.0,2.7,l,Morrisons Nourish Revitalise Smoothie,20240413,fresh_food,True,False,Morrisons Nourish Revitalise Smoothie,Morrisons,standard,,,,,750.0,ml,,True,,,,Nourish Revitalise Smoothie,nourish revitalise smoothie
Morrisons,1.25,8.8,kg,Pork Farms Original Pork Pie,20240413,fresh_food,False,False,Pork Farms Original Pork Pie,,,,,,,140.0,g,,True,,,,Pork Farms Original Pork Pie,pork farms original pork pie
Morrisons,5.75,14.3,kg,Crosta & Mollica Marghe…,20240413,fresh_food,False,True,Crosta & Mollica Marghe…,,,,,,,400.0,g,,True,,,,Crosta and Mollica Marghe…,crosta and mollica marghe
Morrisons,3.49,6.5,kg,Morrisons German Bratwurst,20240413,fresh_food,True,False,Morrisons German Bratwurst,Morrisons,standard,,,,,530.0,g,,True,,,,German Bratwurst,german bratwurst
