ensemble_cluster_id,cluster_size,strong_flags,weak_flags,flags,n_strong,n_weak,n_flags,max_size_delta_audit,supermarkets,titles_preview,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence_score,likely_good,probe_likely_bad,low_confidence,very_low_text_sim,risk_bucket,suspicious_strong,suspicious_union
8971,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.015385,ASDA|Sains|Tesco,Cadbury Dairy Milk Caramel Nibbles 96g || Cadbury Dairy Milk Caramel Nibbles Chocolate Easter Egg 96g || Cadbury Dairy Milk Freddo Caramel Chocolate Bar 5 Pack 97.5g,0.4447644376648068,0.5,1.015625,1,3,0.7144228542372982,False,True,False,False,weak_heuristic|probe_fail,False,True
7005,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0375,ASDA|Tesco,ASDA Meal For One Macaroni Cheese 400g || Tesco Macaroni Cheese In Sauce 385G,0.5421208426734683,0.4,1.0389610389610389,0,2,0.7144803611457723,False,True,False,False,weak_heuristic|probe_fail,False,True
12697,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,ASDA Frozen for Freshness Mango Chunks || Morrisons Mango Chunks || Sainsbury's Frozen Mango Chunks 500g || Tesco Frozen Mango Chunks 500G,0.4450020199202145,0.5,1.0,0,2,0.7145246752039015,False,True,False,False,weak_heuristic|probe_fail,False,True
39,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,Pukka Organic Supreme Matcha Green 20 Green Tea Sachets || Pukka Supreme Matcha Green Orga… || Pukka Organic Supreme Matcha Green x20 Tea Bags 30g || Pukka Organic Matcha Green 20 Tea Bags 30G,0.5672572057442095,0.375,1.0,1,2,0.7148364215094233,False,True,False,False,weak_heuristic|probe_fail,False,True
7650,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.07885,ASDA|Morrisons|Sains|Tesco,Hartley's Raspberry Flavour Jelly || Hartley's Raspberry Jelly || Hartley's Raspberry Jelly Pot 125g || Hartleys Raspberry Jelly 135G,0.6724556876798167,0.4,1.0856,2,1,0.7153381518627786,False,True,False,False,weak_heuristic|probe_fail,False,True
16458,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Sains|Tesco,"Sainsbury's Chicken Tikka Masala with Pilau Rice, Taste the Difference || Tesco Finest Chicken Tikka Masala Saffron Pilau Rice 400G",0.4913469398109262,0.4545454545454545,1.0,0,2,0.7154473897890984,False,True,False,False,weak_heuristic|probe_fail,False,True
3336,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Actimel Multifruit Cultured Yoghurt Drink || Actimel Multifruit Cultured Yogurt Drink 12x100g || Actimel Multifruit Immunity Live Yoghurt Drink Multipack 12X100g,0.6096000522289801,0.3333333333333333,1.0,1,2,0.7156222446060708,False,True,False,False,weak_heuristic|probe_fail,False,True
1386,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,Ben's Original Boil In Bag Long Grain Rice 8 x 62.5g || Ben's Original Boil-In-Bag Long Grain Rice 8 Bags || Bens Original Boil in Bag Long Grain Rice 8x62.5g || Ben's Original Boil In Bag Long Grain Rice 500G,0.4545344833821626,0.625,1.0,2,1,0.7156933500209268,False,True,False,False,weak_heuristic|probe_fail,False,True
10807,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Tesco,Twinings Superblends Defense 20 Tea Bags || Twinings Superblends Detox 40G,0.6101022256965868,0.3333333333333333,1.0,1,2,0.7158374618064738,False,True,False,False,weak_heuristic|probe_fail,False,True
12256,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,Morrisons|Sains,Fever-Tree Mediterranean Tonic Water || Fever Tree Mediterranean Tonic 500ml (Sugar levy applied),0.5766596195895541,0.5,1.0,2,1,0.7159493607764756,False,True,False,False,weak_heuristic|probe_fail,False,True
8795,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,Jörd Organic Long Life Oat Drink || Jord Organic Long Life Oat Drink || JORD Organic Oat Drink 1L || Jord Organic Oat Drink 1 Litre,0.4485422190953841,0.5,1.0,0,2,0.7160419034218314,False,True,False,False,weak_heuristic|probe_fail,False,True
6083,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,"ASDA Extra Special Sliced Brioche Hot Dog Rolls || Sainsbury's Brioche Hot Dog Rolls, Taste the Difference x4 || Tesco Finest 4 Onion Brioche Hot Dog Rolls",0.451599164586521,0.5,1.0,0,2,0.7173520229180329,False,True,False,False,weak_heuristic|probe_fail,False,True
1216,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,All Things Butter Salted 250g || All Things Butter Salted 250g || Tesco Organic Salted Butter 250G,0.5499920752843349,0.4,1.0,0,3,0.7178537465504294,False,True,False,False,weak_heuristic|probe_fail,False,True
8963,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.028571,ASDA|Sains|Tesco,ASDA Egg Hunt || Sainsbury's Egg Hunt Basket 340g || Tesco Egg Hunt Basket 340G,0.4530921675124997,0.5,1.0294117647058822,0,2,0.717991881314881,False,True,False,False,weak_heuristic|probe_fail,False,True
10286,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Sains|Tesco,This Isn't Bacon Plant-Based Rashers || THIS™ Isn’t Bacon Plant Based Lardons 120g || This Isn't Bacon Plant Based Lardons 120G,0.4532782849908932,0.5,1.0,0,2,0.718071645948478,False,True,False,False,weak_heuristic|probe_fail,False,True
5939,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Tesco,Warburtons White Danish Bread || Warburtons Original White Farmhouse Bread || Warburtons Danish Sliced Small White Bread 400G,0.4538663324967723,0.5,1.0,1,2,0.7183236663081406,False,True,False,False,weak_heuristic|probe_fail,False,True
16302,2,,multi_core_product_name|struct_unit_value_15pct,multi_core_product_name|struct_unit_value_15pct,0,2,2,0.0,Sains|Tesco,Old Golden Hen Refreshing Golden Ale x4 500ml || OLD GOLDEN HEN 4X500ML,0.6138981812936343,0.6,4.0,0,1,0.7185754110306052,False,True,False,False,weak_heuristic|probe_fail,False,True
12179,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Sains,Morrisons Fresh Mint || Sainsbury's Fresh Packed Mint 30g,0.4545325006984798,0.5,1.0,0,2,0.7186091669660152,False,True,False,False,weak_heuristic|probe_fail,False,True
9024,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.015385,ASDA|Morrisons|Sains|Tesco,Askey's Treat! Strawberry Flavour Dessert Sauce || Askeys Treat Strawberry Flavour Sauce || Askeys Treat Strawberry Dessert Sauce 325g || Askeys Treat Strawberry Sauce 325G,0.5251676431133323,0.4285714285714285,1.015625,0,2,0.71911946609619,False,True,False,False,weak_heuristic|probe_fail,False,True
18073,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Martini Vibrante Non-Alcoholic Aperitif || Martini Vibrante 75cl || Martini Vibrante Non-Alcoholic Aperitif 750Ml,0.5535994125181798,0.4,1.0,1,2,0.7193997482220772,False,True,False,False,weak_heuristic|probe_fail,False,True
6866,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.010601,ASDA|Morrisons|Sains|Tesco,Patak's Rogan Josh Curry Spice Paste || Patak's Rogan Josh Spice Paste || Patak's Rogan Josh Spice Paste 283g || Pataks Rogan Josh Paste 283G,0.6545294502720161,0.4285714285714285,1.0107142857142857,2,1,0.7195602405927688,False,True,False,False,weak_heuristic|probe_fail,False,True
3093,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.105263,ASDA|Tesco,ASDA Calorie Counted Beef Lasagne || Tesco Calorie Controlled Beef Lasagne 380G,0.5464931751538012,0.6,1.1176470588235294,0,2,0.7196875512563911,False,True,False,False,weak_heuristic|probe_fail,False,True
6708,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.011765,ASDA|Morrisons|Sains|Tesco,Sharwood's Balti Medium Curry Sauce || Sharwood's Balti Medium Curry Sauce || Sharwood's Cooking Sauce Balti 420g || Sharwoods Balti Medium Sauce 420G,0.6827525165171321,0.4,1.011904761904762,2,1,0.7197510785073424,False,True,False,False,weak_heuristic|probe_fail,False,True
3316,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.111111,ASDA|Morrisons|Sains,"Häagen-Dazs Caramel, Biscuit & Cream 400g || Haagen Dazs Caramel, Biscuit & Cream || Häagen-Dazs Caramel Biscuit & Cream 400g",0.4822283757504832,0.6666666666666666,1.125,1,2,0.7199232721470326,False,True,False,False,weak_heuristic|probe_fail,False,True
6890,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains,Sacla Vegan Tomato Pesto 190g || Sacla Vegan Tomato Pesto (Allergen Update) || Sacla' Vegan Tomato Pesto – ALLERGY UPDATE 190g,0.5274501232023352,0.4285714285714285,1.0,1,2,0.72009767184862,False,True,False,False,weak_heuristic|probe_fail,False,True
17755,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Sains|Tesco,Rakusen's Matzos Crackers 150g || Rakusens Matzo Crackers 150G,0.7497804817929602,0.2,1.0,0,2,0.7201440160065068,False,True,False,False,weak_heuristic|probe_fail,False,True
10332,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.000833,Morrisons|Sains|Tesco,The Coconut Collaborative Chocolate & Cream Pots || The Coconut Collab Chocolate & Cream 4x60g || The Coconut Collaborative Chocolate & Cream Dairy Free Dessert 4X60g,0.580949589647644,0.375,1.000834028356964,0,2,0.7207045860394666,False,True,False,False,weak_heuristic|probe_fail,False,True
3640,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.05,ASDA|Morrisons|Sains|Tesco,ASDA Roast Chicken Breast Fillets || Morrisons Chicken Breast Fillets wi… || Sainsbury's British Chicken Breast Mini Fillets 500g || Tesco Mini Chicken Breast Fillets 500G,0.5289304463199933,0.4285714285714285,1.0526315789473684,0,2,0.720732096041902,False,True,False,False,weak_heuristic|probe_fail,False,True
14865,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,Sains|Tesco,Sharwood's Butter Chicken Curry Sauce 420g || Sharwoods Butter Chicken 420G,0.7502696367041589,0.3333333333333333,1.0,2,1,0.7209092093811476,False,True,False,False,weak_heuristic|probe_fail,False,True
1561,3,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,ASDA|Morrisons|Tesco,Jacob's Cornish Wafers Crackers 150g || Jacob's Cornish Wafers Crackers || Jacobs Cornish Wafers 150G,0.686248984554956,0.4,1.0,2,1,0.7212495648092669,False,True,False,False,weak_heuristic|probe_fail,False,True
16549,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Sains|Tesco,Stamford Street Co. Strawberry & Vanilla Swiss Roll Cake 365g || Ms Molly Jumbo Strawberry & Vanilla Swiss Roll,0.5160343563228095,0.4444444444444444,1.0,0,2,0.7218189569425798,False,True,False,False,weak_heuristic|probe_fail,False,True
10359,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.05,ASDA|Morrisons|Tesco,The BAKERY at ASDA Cookies & Cream Cheesecake || Morrisons Cookies & Cream Cheesecake || Tesco Cookies & Cream Cake,0.559586920960618,0.4,1.0526315789473684,0,2,0.7219658232688365,False,True,False,False,weak_heuristic|probe_fail,False,True
8716,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.1,ASDA|Sains,ASDA Rich Roast Instant Coffee || Sainsbury's Gold Roast Instant Coffee 500g,0.6499485637028669,0.5,1.1111111111111112,0,2,0.7223589082536097,False,True,False,False,weak_heuristic|probe_fail,False,True
7612,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Tesco,Alpro Creamy Caramel Dessert || Alpro Caramel Dairy Free Vegan Soya Dessert 4x125g,0.5851111970802384,0.375,1.0,1,2,0.722488132082007,False,True,False,False,weak_heuristic|probe_fail,False,True
12441,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,The BAKERY at ASDA 6 Assorted Jam Tarts || Morrisons Assorted Jam Tarts || Sainsbury's Deliciously Free From Assorted Jam Tarts x6 || Tesco Assorted Jam Tarts 6 Pack,0.533706048085776,0.4285714285714285,1.0,0,3,0.7227787825129518,False,True,False,False,weak_heuristic|probe_fail,False,True
14343,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,"ASDA Tomato & Garlic Pasta Sauce || Morrisons Tomato & Garlic Pasta Sauce || Sainsbury's Pasta Sauce, Onion & Garlic 500g || Tesco Onion & Garlic Pasta Sauce 500G",0.4645364490989738,0.5,1.0,0,2,0.7228965734233698,False,True,False,False,weak_heuristic|probe_fail,False,True
6636,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.011765,ASDA|Tesco,Sharwood's Tikka Masala Medium Curry Cooking Sauce || Sharwoods Tikka Masala 30% Less Fat Cooking Sauce 420G,0.6471998287713197,0.4444444444444444,1.011904761904762,2,1,0.723032730849084,False,True,False,False,weak_heuristic|probe_fail,False,True
5190,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.000459,ASDA|Morrisons|Sains,"ASDA British Milk Skimmed 2 Pints || Morrisons British Skimmed Milk 2 Pint || Sainsbury's Skimmed British Milk, SO Organic 1.136L",0.4665914000810371,0.5,1.0004595070422535,0,2,0.723777266701397,False,True,False,False,weak_heuristic|probe_fail,False,True
6199,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons,Cadbury Dairy Milk Oatie Bakes || Cadbury Fairtrade Dairy Milk,0.4669450845067206,0.5,1.0,1,2,0.7239288457409755,False,True,False,False,weak_heuristic|probe_fail,False,True
6973,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.028571,ASDA|Sains,"The Coconut Collaborative Dairy Free Vanilla Yoghurt || The Coconut Collaborative Yogurt Alternative, Madagascan Vanilla 350g",0.6290289130834936,0.3333333333333333,1.0294117647058822,0,2,0.7239488992580053,False,True,False,False,weak_heuristic|probe_fail,False,True
6121,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,The BAKERY at ASDA Strawberry Trifle || Morrisons Strawberry Trifle || Sainsbury's Strawberry Trifle Dessert 600g || Tesco Strawberry Trifle 600G,0.5649259582184606,0.4,1.0,0,2,0.7242539820936261,False,True,False,False,weak_heuristic|probe_fail,False,True
10972,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,McVitie's Ginger Nuts Biscuits 250g || McVitie's Ginger Nuts Biscuits || McVitie's Ginger Nut Biscuits 250g || Mcvities Ginger Nut Biscuits 250G,0.7589012393243264,0.3333333333333333,1.0,2,1,0.7246084676469335,False,True,False,False,weak_heuristic|probe_fail,False,True
837,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Tesco,Beet It Organic Beetroot Juice || Beet It Juice 1000Ml,0.4718665448852677,0.5,1.0,0,2,0.7260380430460672,False,True,False,False,weak_heuristic|probe_fail,False,True
6476,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.018175,ASDA|Morrisons|Sains,Monster Ultra Energy Drink || Monster Energy Drink || Monster Energy Drink Pipeline Punch 9x500ml,0.4720145021407232,0.5,1.0185111111111111,1,2,0.7261014532984053,False,True,False,False,weak_heuristic|probe_fail,False,True
15234,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Sains|Tesco,"Sainsbury's Costa Rican Freeze Dried Instant Coffee, Taste the Differe || Tesco Finest Costa Rican Instant Coffee 100G",0.5262117070729425,0.4444444444444444,1.0,1,2,0.7261806786926369,False,True,False,False,weak_heuristic|probe_fail,False,True
14223,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Sains|Tesco,"Sainsbury's West Country Madagascan Vanilla Yogurt, Taste the Differen || Tesco Finest Madagascan Vanilla Yogurt 150G",0.5940957053975949,0.375,1.0,0,2,0.7263386356465884,False,True,False,False,weak_heuristic|probe_fail,False,True
162,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Cadbury Drinking Hot Chocolate || Cadbury Drinking Hot Chocolate 500g || Cadbury Hot Chocolate Cocoa Powder 500G,0.472700270040771,0.5,1.0,1,2,0.7263953538269973,False,True,False,False,weak_heuristic|probe_fail,False,True
2163,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,"ASDA Extra Special 4 Extra Fruity Hot Cross Buns || Morrisons The Best Extra Fruity Hot Cross Buns || Sainsbury's Fruity Hot Cross Buns, Taste the Difference x4 280g || Tesco Finest 4 Extra Fruity Hot Cross Buns",0.4032690400457269,0.5714285714285714,1.0,0,2,0.7264010171624545,False,True,False,False,weak_heuristic|probe_fail,False,True
4607,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.045977,ASDA|Sains|Tesco,Heinz 30% Less Fat Salad Cream 415g || Heinz Salad Cream 425g || Heinz Vegan Salad Cream 435G,0.4728733507651506,0.5,1.0481927710843373,1,2,0.7264695312803028,False,True,False,False,weak_heuristic|probe_fail,False,True
5283,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Arla Jörd Oat Drink Nordic Oats Vanilla 1 litre || Arla Jord Chilled Vanilla & Oat Drink 1L || Arla Jord Slightly Sweet Nordic Oat Drink Vanilla 1L,0.4728817099474329,0.5,1.0,1,3,0.7264731137869952,False,True,False,False,weak_heuristic|probe_fail,False,True
5667,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,ASDA Fresh Gnocchi 500g || Morrisons Gnocchi || Sainsbury's Fresh Gnocchi 500g || Tesco Gnocchi 500G,0.6354091732761358,0.3333333333333333,1.0,0,2,0.7266832964834233,False,True,False,False,weak_heuristic|probe_fail,False,True
6123,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,The BAKERY at ASDA Raspberry Trifle || Morrisons Raspberry Trifle || Sainsbury's Raspberry Trifle Dessert 600g || Tesco Raspberry Trifle 600g,0.5707239121005107,0.4,1.0,0,2,0.7267388194716476,False,True,False,False,weak_heuristic|probe_fail,False,True
10345,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Tesco,Crusha Chocolate Milksh… || Crusha Chocolate No Added Sugar 500Ml,0.571857148173565,0.4,1.0,0,2,0.7272244920743852,False,True,False,False,weak_heuristic|probe_fail,False,True
10969,3,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,Morrisons|Sains|Tesco,Sarson's Original Malt Vinegar || Sarson's Brown Malt Vinegar 250ml || Sarsons Malt Vinegar 250Ml,0.7012379328467104,0.4,1.0,2,1,0.7276733997914475,False,True,False,False,weak_heuristic|probe_fail,False,True
9714,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,ASDA Tangy & Sweet Orange Juice with Bits || Morrisons 100% Orange Juice with Bits || Sainsbury's Pure Orange Juice With Bits 1L || Tesco Pure Orange Juice With Bits 1 Litre,0.5452114544198239,0.4285714285714285,1.0,0,2,0.7277096709418294,False,True,False,False,weak_heuristic|probe_fail,False,True
15043,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,"ASDA Extra Special Colombian Instant Coffee || Sainsbury's Colombian Origin Instant Coffee, Taste the Difference 100g || Tesco Finest Colombian Instant Coffee 100G",0.5454902061008358,0.4285714285714285,1.0,0,2,0.7278291359479773,False,True,False,False,weak_heuristic|probe_fail,False,True
11717,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Tesco,Pukka Chamomile Vanilla & Manuka Ho… || Pukka Organic Vanilla & Manuka 20 Tea Bags 32G,0.5460780931178768,0.4285714285714285,1.0,1,2,0.7280810875267092,False,True,False,False,weak_heuristic|probe_fail,False,True
11628,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,Morrisons|Tesco,Aunt Bessies Beef Gravy || Aunt Bessie's Homestyle Beef Gravy 170g,0.605021151172232,0.5,1.0,2,1,0.7281043028833376,False,True,False,False,weak_heuristic|probe_fail,False,True
2432,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,ASDA|Tesco,Jack Daniel's Mini & Tumbler Set || Jack Daniels 3X5cl & Tumbler Gift Set,0.6747419225197862,0.4285714285714285,1.0,2,1,0.728222728698956,False,True,False,False,weak_heuristic|probe_fail,False,True
7077,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,ASDA Minestrone Soup 600g || Morrisons Minestrone Soup || Sainsbury's Minestrone Soup 600g (Serves 2) || Tesco Chunky Minestrone Soup 600G,0.5743639133657126,0.4,1.0,0,2,0.728298820013877,False,True,False,False,weak_heuristic|probe_fail,False,True
10765,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.00258,Morrisons|Sains|Tesco,Twinings Everyday 80 Tea Bags || Twinings Everyday Teabags 232g x80 || Twinings Everyday 80 Teabags 232G,0.720782599566137,0.25,1.0025862068965516,1,2,0.7285496855283445,False,True,False,False,weak_heuristic|probe_fail,False,True
7194,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.00074,ASDA|Sains,Werthers Original Butter Candy Sweets || Werther's Original Butter Sweets 135g,0.7037901117614063,0.4,1.0007407407407407,2,1,0.7287671907548885,False,True,False,False,weak_heuristic|probe_fail,False,True
3208,2,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains,Robinsons Orange 4 x 60g (240g) || Robinsons Orange Ice Lollies 4x60g,0.4784476244310678,0.5,1.0,1,2,0.7288585057085529,False,True,False,False,weak_heuristic|probe_fail,False,True
166,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Morrisons|Sains|Tesco,"Pukka Organic Night Time 20 Herbal Tea Sachets || Pukka Night Time, Organic Herbal Te… || Pukka Night Time Tea Bags x20 || Pukka Organic Night Time 20 Tea Bags 20G",0.5489602524791022,0.4285714285714285,1.0,1,2,0.7293162986815201,False,True,False,False,weak_heuristic|probe_fail,False,True
10563,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,Morrisons|Sains|Tesco,Heinz Plant Based Creamy Tomato Soup || Heinz Cream of Tomato Soup 400g || Heinz Plant-Based Vegan Creamy Tomato Soup 400G,0.6011261851377205,0.375,1.0,1,2,0.7293516983923566,False,True,False,False,weak_heuristic|probe_fail,False,True
4905,3,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,ASDA|Morrisons|Sains,Sarsons Malt Vinegar || Sarson's Malt Vinegar || Sarson's Brown Malt Vinegar 400ml,0.7059762107481151,0.4,1.0,2,1,0.7297040903206209,False,True,False,False,weak_heuristic|probe_fail,False,True
9711,4,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.021739,ASDA|Morrisons|Sains|Tesco,Activia Rhubarb Yoghurt || Activia Rhubarb Yogurt || Activia Rhubarb Yogurt 4x115g || Activia Rhubarb Gut Health Yoghurt 4x115g,0.6425742534735183,0.3333333333333333,1.022222222222222,1,2,0.7297540451394444,False,True,False,False,weak_heuristic|probe_fail,False,True
7662,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.00074,ASDA|Morrisons|Sains|Tesco,Hartley's Lime Flavour Jelly 135g || Hartley's Lime Jelly || Hartley's Lime Jelly 135g || Hartleys Lime Jelly 135G,0.7063449293121514,0.4,1.0007407407407407,2,1,0.7298621125623508,False,True,False,False,weak_heuristic|probe_fail,False,True
11381,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.008811,Morrisons|Tesco,Robertson's Golden Shredless Marmalade || Robertsons Golden Shred Marmalade 454G,0.7717085296886743,0.3333333333333333,1.008888888888889,2,1,0.7300973063745113,False,True,False,False,weak_heuristic|probe_fail,False,True
13705,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.008,Morrisons|Sains|Tesco,Maltesers Giant Large Egg || Maltesers Crunchy Egg 496g || Maltesers Crunchy Chocolate Giant Egg 496G,0.4815409228344135,0.5,1.0080645161290325,1,2,0.7301842050242725,False,True,False,False,weak_heuristic|probe_fail,False,True
5371,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Plant Based by ASDA Almond Unsweetened Drink 1 Litre || Sainsbury's Unsweetened Almond Drink 1L || Tesco Longlife Almond Drink Unsweetened 1Ltr,0.5514415628935456,0.4285714285714285,1.0,0,2,0.7303797174305672,False,True,False,False,weak_heuristic|probe_fail,False,True
11835,2,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.0,Morrisons|Tesco,Aunt Bessies Chicken Gravy || Aunt Bessie's Homestyle Chicken Gravy 170g,0.6105026045591522,0.5,1.0,2,1,0.7304534971920176,False,True,False,False,weak_heuristic|probe_fail,False,True
14511,3,,cross_category|multi_core_product_name,cross_category|multi_core_product_name,0,2,2,0.0,ASDA|Sains|Tesco,Green & Black's Organic Cocoa || Green & Black's Organic Cocoa Powder 125g || Green & Blacks Organic Cocoa Fair Trade 125G,0.6038997348177195,0.375,1.0,1,2,0.7305403625409276,False,True,False,False,weak_heuristic|probe_fail,False,True
9227,4,,multi_core_product_name|struct_known_brand_disagree,multi_core_product_name|struct_known_brand_disagree,0,2,2,0.001198,ASDA|Morrisons|Sains|Tesco,John Smith's Extra Smooth Beer Cans || John Smith's 18 Extra Smooth Cans || John Smith's Extra Smooth Ale Cans 18 x 440ml || John Smiths Extra Smooth 18X440ml Cans,0.6112177159094715,0.5,1.001199494949495,2,1,0.7307599734850116,False,True,False,False,weak_heuristic|probe_fail,False,True
